,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,Zip Code
727,"1201 Maryland Ave SW, Washington, DC 20024, USA","{'location': {'lat': 38.8844993, 'lng': -77.0295757}, 'viewport': {'northeast': {'lat': 38.88575157989272, 'lng': -77.02820537010727}, 'southwest': {'lat': 38.88305192010728, 'lng': -77.03090502989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,8c75d8e9f989251aa261b2656d074416eb2eb67f,Starbucks,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101731791166948948621/photos"">vaibhav raverkar</a>'], 'photo_reference': 'CmRaAAAAxxK55vdNd8KclucyD8sic7FSv1XPA9QzLYLF3cQfMspCXOfwNmYAxmj9-6ltF1dNgDx6H_wd1HjMxBnKV4Sk46KHr_nevj8W00Dx59Vf0bW-mXD7tg2FHBBkm9cYl76gEhByPzKs4io_m00KyUEbMNJCGhSJLnVLmWm21A-EtFMnJdSbDc0fMg', 'width': 4032}]",ChIJ02mXj3W3t4kRQPtObw4EPV0,"{'compound_code': 'VXMC+Q5 Washington, District of Columbia', 'global_code': '87C4VXMC+Q5'}",2,3.8,ChIJ02mXj3W3t4kRQPtObw4EPV0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",300,20024
730,"1100 4th St SW, Washington, DC 20024, USA","{'location': {'lat': 38.877304, 'lng': -77.017337}, 'viewport': {'northeast': {'lat': 38.87866587989271, 'lng': -77.01617477010727}, 'southwest': {'lat': 38.87596622010727, 'lng': -77.01887442989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,4ec389250faa256f561716aee84afba60980a406,Starbucks,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109368644459518201165/photos"">No Body</a>'], 'photo_reference': 'CmRaAAAAMh8fjhpVZUGlgXl5dr8AjKkzGHtOjso9q9bEPnjGiAI6p8GZlx-1HhnRf1iqB_zEFrgrL7WB6EkJ85F5xGoZm7uNzSh7F18zMHz-Of9kIJEF83PNni6gGr0R6zI_Et3VEhA6fhHzJKPriENIoDzZTfTiGhQi3Ub7ga89z74KvxiLph0LRCC-ng', 'width': 4032}]",ChIJC_N-Qnm3t4kRHjEsStaXeiI,"{'compound_code': 'VXGM+W3 Washington, District of Columbia', 'global_code': '87C4VXGM+W3'}",2,3.4,ChIJC_N-Qnm3t4kRHjEsStaXeiI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",137,20024
732,"400 C St SW, Washington, DC 20024, USA","{'location': {'lat': 38.885898, 'lng': -77.01800899999999}, 'viewport': {'northeast': {'lat': 38.88731397989272, 'lng': -77.01664922010727}, 'southwest': {'lat': 38.88461432010727, 'lng': -77.01934887989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,4bf7892d5aedce7a81c8c02ecc06fd56a4259937,McDonald's,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107949550536486094737/photos"">Abe Feldman</a>'], 'photo_reference': 'CmRaAAAAVRNY3XboQL9kXKG17DPKTZfn7pU_v63yjuk4RVp-M8NWJLgjC6NYDwtE8aUmyg-cm1mBjfpQP_hKiDiUhXsryMnvZgJ79JQ3zBM6vDu2z7_PYBDQP8ZDtORceJpDHDkXEhCFcSh8d_s1yVlFdz51w7HCGhQzSBHLlxL642vIJqXVVKiwVKoG7Q', 'width': 3984}]",ChIJR-ZrCo-3t4kRqAmsNc4bR-s,"{'compound_code': 'VXPJ+9Q Washington, District of Columbia', 'global_code': '87C4VXPJ+9Q'}",1,3.7,ChIJR-ZrCo-3t4kRqAmsNc4bR-s,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1620,20024
733,"409 12th St SW, Washington, DC 20024, USA","{'location': {'lat': 38.884135, 'lng': -77.0283851}, 'viewport': {'northeast': {'lat': 38.88551247989272, 'lng': -77.02689502010726}, 'southwest': {'lat': 38.88281282010728, 'lng': -77.02959467989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ff97d00454ab72bdde77e65e321d620e7da4c96b,Cafe Twelve,{'open_now': False},"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101472961102654713226/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAel_Y7oPrES0a_qDcuHKK8vnU-TMDBsffe_d8K6oqwwD28J_H74WK0tslt4ITleC0yScXAQjej7G6tcV7Y1aBeC9sRInZMjEjtgYVv0JBFikOuXyzTUdP_8ybGArJzMgZEhBboABX-q4Yr3KuUbyXKY45GhSf7VNh8ZcpUc6vw8RcMpkk_4XFYA', 'width': 612}]",ChIJH5A75XW3t4kR_dp3_d8eoVo,"{'compound_code': 'VXMC+MJ Washington, District of Columbia', 'global_code': '87C4VXMC+MJ'}",1,4.2,ChIJH5A75XW3t4kR_dp3_d8eoVo,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",128,20024
734,"5 Market Square SW, Washington, DC 20024, USA","{'location': {'lat': 38.8810356, 'lng': -77.02703939999999}, 'viewport': {'northeast': {'lat': 38.88238722989272, 'lng': -77.02569182010727}, 'southwest': {'lat': 38.87968757010728, 'lng': -77.02839147989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c5ab57d240623a7307a259a969d546cac842530d,District Doughnut,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAn5_PduB7Z_uW-o3OnvVWTBC5IFdwwBXxjwC5C3jfCKL__8D06otj_nJteng_h4M3r2GIVR3bA3frtGFfCDCCbmaG0npceajIGvsg0brv4mJY4y5DAS6bcx5VpUuNcgRuEhD9wzwxt0OCm37JikRURxVSGhRitPnv012cRBnXgdh0MvtbyMVS_w', 'width': 3024}]",ChIJW4FwOX-3t4kRreZzU2XXl6o,"{'compound_code': 'VXJF+C5 Washington, District of Columbia', 'global_code': '87C4VXJF+C5'}",,3.9,ChIJW4FwOX-3t4kRreZzU2XXl6o,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",79,20024
739,"400 Virginia Ave SW, Washington, DC 20024, USA","{'location': {'lat': 38.884242, 'lng': -77.018227}, 'viewport': {'northeast': {'lat': 38.88573732989272, 'lng': -77.01680827010728}, 'southwest': {'lat': 38.88303767010728, 'lng': -77.01950792989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,c8b4753a08b61ef7c783813368779358ef1fc685,Atrium Cafe,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114027539920665990793/photos"">Atrium Cafe</a>'], 'photo_reference': 'CmRaAAAAC9b6cFt6a2gPF1v5b24h41i__ccKYvlUI7XUAS9VoNGM318zEu83M6oRpucqlnxShqjK-7vhU76pYdjPnmuqr2_8Mu4KdeupuWpa_V9Sn873cYmFoRykHC-7xAuwqAzYEhDXjuel_PITbenNtPGyqr9eGhR-znVW_UYPEaqBl4Yi2h1ARbahMg', 'width': 3264}]",ChIJT1ehcYK3t4kRBrDvzJiddQo,"{'compound_code': 'VXMJ+MP Washington, District of Columbia', 'global_code': '87C4VXMJ+MP'}",2,4.3,ChIJT1ehcYK3t4kRBrDvzJiddQo,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",139,20024
740,"300 E St SW # 3, Washington, DC 20024, USA","{'location': {'lat': 38.8830306, 'lng': -77.0158348}, 'viewport': {'northeast': {'lat': 38.88448407989272, 'lng': -77.01448562010727}, 'southwest': {'lat': 38.88178442010728, 'lng': -77.01718527989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,545b4ccb86ce9e1e8afb34f058ee21b6dd42cd4e,Grand Deli & Cafe,{'open_now': False},"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105968079410332976791/photos"">Wil Cameron</a>'], 'photo_reference': 'CmRaAAAAhPS1qPlZSEqm1mbhnvnnuGBiMKf6zL-00MQ8DVVuOplNruoxcyE8h8AXlTHSwC3m8jVcQ53MAdXkM4qRdeEERUzC3rugNPJeNVBHfEPjYL4xrXpVp8aEVMvav_RahnnNEhBBqbdgernZ8JbUm9eRszc0GhT5l3BOG_uttQBoLBZVJGJaTauaRQ', 'width': 1280}]",ChIJAW-uUH-3t4kRuOt8iEVTvDo,"{'compound_code': 'VXMM+6M Washington, District of Columbia', 'global_code': '87C4VXMM+6M'}",,3.7,ChIJAW-uUH-3t4kRuOt8iEVTvDo,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",23,20024
745,"1 Market Square SW, Washington, DC 20024, USA","{'location': {'lat': 38.88112160000001, 'lng': -77.0269374}, 'viewport': {'northeast': {'lat': 38.88246902989273, 'lng': -77.02558457010727}, 'southwest': {'lat': 38.87976937010728, 'lng': -77.02828422989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,a57f549252ee373db3238f9301158af005fad289,Blue Bottle Coffee,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103799991523600363580/photos"">TMichelle Moore</a>'], 'photo_reference': 'CmRaAAAAGfXmbs_aSaiaSLVv7HbwXPRrpYlF4BfCZvpW57jqp2qbMllN-AIINttUa0DuJevXKZor48lYLOqAV9pSB1vvWc3goc-oTxxycpOvTLXX2cjGnQXvU64GXrq1snMcT0PtEhCJkPwvgY3pcYUYexart7oZGhR3tE6G-ngxEfEGkXOO0vQFMohbFw', 'width': 4032}]",ChIJrT-__za3t4kRmq_-Z4tXXhk,"{'compound_code': 'VXJF+C6 Washington, District of Columbia', 'global_code': '87C4VXJF+C6'}",2,4.5,ChIJrT-__za3t4kRmq_-Z4tXXhk,"['cafe', 'food', 'point_of_interest', 'establishment']",83,20024
753,"409 3rd St SW, Washington, DC 20024, USA","{'location': {'lat': 38.884728, 'lng': -77.015498}, 'viewport': {'northeast': {'lat': 38.88607902989272, 'lng': -77.01399137010728}, 'southwest': {'lat': 38.88337937010728, 'lng': -77.01669102989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,b178322582bc325856d241ce4bec6921a41ba394,Potbelly Sandwich Shop,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107986606053310453304/photos"">kang jangmook</a>'], 'photo_reference': 'CmRaAAAAz-Ci9cjmzQs4b7bl0e-LMFaX9qjAkX0vsWaAqLS3QErp8vQzm5fde-wLtJOEmX-EyBxgSRr7xGbI2VsnGqxv-4ZM4hi8qu0f2_QFjceFftV66h9uNmi17Oue2oocH9zJEhA3ZUV5xbKs7qSwbUZZW2g5GhQNYcQD1nLw-B4IRLXALsHN2RsrPw', 'width': 2048}]",ChIJDfajk4G3t4kRLSccSoCYfuM,"{'compound_code': 'VXMM+VR Washington, District of Columbia', 'global_code': '87C4VXMM+VR'}",1,3.9,ChIJDfajk4G3t4kRLSccSoCYfuM,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",313,20024
755,"100 Raoul Wallenberg Pl SW, Washington, DC 20024, USA","{'location': {'lat': 38.8870058, 'lng': -77.0333876}, 'viewport': {'northeast': {'lat': 38.88818322989271, 'lng': -77.0312066}, 'southwest': {'lat': 38.88548357010727, 'lng': -77.0345266}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9ffbbee09194b8438a91180f11275286abe540f0,US Holocaust Museum Cafe,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111918224264842942785/photos"">Judy Kikuchi</a>'], 'photo_reference': 'CmRaAAAAc_t1dP3hRzbEoyR3zQoRpm4gUFS5OOSnWyjhqs_RWoik0S_2WZBPxPpv6tn_6oQUmkedTw-HF7x6AcZJ4uplvViFRktp-s4ilccxWAPWRdkwtOC-4eZtuxQyYK0-VlbuEhC3C6xGeEWMGB5WKeGGiMKHGhQunvU2H9rnbGoxSyeKG7swqPkpKg', 'width': 3024}]",ChIJZaAQK6C3t4kROCv_Pfq5W9c,"{'compound_code': 'VXP8+RJ Washington, District of Columbia', 'global_code': '87C4VXP8+RJ'}",2,4.4,ChIJZaAQK6C3t4kROCv_Pfq5W9c,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",985,20024
757,"1240 Maryland Ave SW, Washington, DC 20024, USA","{'location': {'lat': 38.883977, 'lng': -77.029285}, 'viewport': {'northeast': {'lat': 38.88540862989272, 'lng': -77.02796907010728}, 'southwest': {'lat': 38.88270897010728, 'lng': -77.03066872989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c7047bb9df00b96fa70552db20f5534d6f669fc2,Potbelly Sandwich Shop,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113209893040721546179/photos"">Marsellus Wallace</a>'], 'photo_reference': 'CmRaAAAAN_B8xXrafprRfkqhPA5_ufbrqbIu6WS39VMlyvbWxgEeZZ-7rZBNAVz8YUHBx6OVzoUEn0V9LBmsW4mdr9iU7Pp0T2xtQ2I1Lz-cqvhoXzcab9I2yVtmeWxHSyYtsLoNEhAKtraFwbMtDetw1SgTLLbmGhSRkRtq5xqlEtQe2kn6qGrOinwzFA', 'width': 1080}]",ChIJpYYZlHW3t4kRD1G4NKgT0Lc,"{'compound_code': 'VXMC+H7 Washington, District of Columbia', 'global_code': '87C4VXMC+H7'}",1,4.3,ChIJpYYZlHW3t4kRD1G4NKgT0Lc,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",298,20024
760,"185 Chappie James Blvd, Washington, DC 20032, USA","{'location': {'lat': 38.8435088, 'lng': -77.017923}, 'viewport': {'northeast': {'lat': 38.84480297989271, 'lng': -77.01659132010728}, 'southwest': {'lat': 38.84210332010727, 'lng': -77.01929097989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,8743034dd62b949543599cb63005f0cd9d5b8ac7,Starbucks,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100128552619307243739/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAA4_n4mq9D3W89zLEW8brIwg1AfgCEeoAaNt88e4m0d62TWR7Dz_xdQbsBCIbunhUce_LC5XI5FkJxeHrtANL8Vj621nUvKS7iGOqqoR3CRyn60gH7ZBdxQK9m1f3Sd8QwEhCsZV4gcc39Xnnz_JXXqCVeGhR1VJjwOvigATJiBSb72QoJ9Ybb1g', 'width': 1920}]",ChIJZ8SPZ66wt4kR7Q2FxvOE2SI,"{'compound_code': 'RXVJ+CR Washington, District of Columbia', 'global_code': '87C4RXVJ+CR'}",2,4.1,ChIJZ8SPZ66wt4kR7Q2FxvOE2SI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",81,20032
761,"822 N Fairfax St, Alexandria, VA 22314, USA","{'location': {'lat': 38.813343, 'lng': -77.0407791}, 'viewport': {'northeast': {'lat': 38.81468517989272, 'lng': -77.03937207010726}, 'southwest': {'lat': 38.81198552010727, 'lng': -77.04207172989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e7dad5d29bb547975eac5661494f93dc2f111ca2,Extra Perks Coffee Shop,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109128093962946849264/photos"">Oksana Podorovskaya</a>'], 'photo_reference': 'CmRaAAAAPaUSpBnxypbugkCxTZcWzj2whYFkjc1XPTcy2fmvXM2gIporFMm7_LR_Bgo-l04elGVYYlshNRKlsY4Kw-tCLBzQvMiYGkeb_riJsvBWPIoi9OJwvJJrYxFv1YLD8yTKEhChyclmeFy61F3DoPVCp2j8GhRBOoa1WjpwgVihdACnO2ru6qjkSA', 'width': 3024}]",ChIJzYMuwvGwt4kR-b8mnrX7BN8,"{'compound_code': 'RX75+8M Alexandria, Mason, VA', 'global_code': '87C4RX75+8M'}",1,4.2,ChIJzYMuwvGwt4kR-b8mnrX7BN8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",297,22314
762,"107 N Fairfax St, Alexandria, VA 22314, USA","{'location': {'lat': 38.8047374, 'lng': -77.0422713}, 'viewport': {'northeast': {'lat': 38.80609982989272, 'lng': -77.04102727010728}, 'southwest': {'lat': 38.80340017010728, 'lng': -77.04372692989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,cf7f0a7fdf446e6f21d1c03a5fbe2661b2839f3f,"Dolci Gelati (Alexandria, VA)",{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108357556564944374067/photos"">Sahar</a>'], 'photo_reference': 'CmRaAAAA-jhAxsmq5aw-Qa8x-3t696oy3qPVFco6ryfyS0zUj0R_reSFZh3Gxb9uKb83kZD_ryxrgirgjKGD36ROqZwWQjMjZDBl9-Knec8PUnC1p-E_TehLhY3v2uORzmhuj5bBEhAUvYowffOgeX41mLyM3TaIGhRM_v3CWamyS8MVXgbt2_C3bmxcRQ', 'width': 3024}]",ChIJwcBg0vewt4kRFfkxX-R5500,"{'compound_code': 'RX35+V3 Alexandria, Mason, VA', 'global_code': '87C4RX35+V3'}",1,4.6,ChIJwcBg0vewt4kRFfkxX-R5500,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",275,22314
763,"3801 VA-110, Alexandria, VA 22305, USA","{'location': {'lat': 38.8390144, 'lng': -77.05018179999999}, 'viewport': {'northeast': {'lat': 38.84056617989272, 'lng': -77.04901397010727}, 'southwest': {'lat': 38.83786652010728, 'lng': -77.05171362989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,a2daf8d0808693171ba0d4ab2c75761070cfe985,Caribou Coffee Shoppers,{'open_now': True},,ChIJPSlOLtGwt4kR-gqbtFQOgVg,"{'compound_code': 'RWQX+JW Alexandria, Mason, VA', 'global_code': '87C4RWQX+JW'}",2,0,ChIJPSlOLtGwt4kR-gqbtFQOgVg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",0,22305
764,"212 King St, Alexandria, VA 22314, USA","{'location': {'lat': 38.8042494, 'lng': -77.04204}, 'viewport': {'northeast': {'lat': 38.80569567989272, 'lng': -77.04067087010728}, 'southwest': {'lat': 38.80299602010727, 'lng': -77.04337052989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,33573229ad5ff0a9cc9692af32b10780aa482753,Kilwins Alexandria,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115806961929796425102/photos"">Ythalo Rossy Saldanha Lira</a>'], 'photo_reference': 'CmRaAAAAqH9OGOJuqV5qhMOu5pyMQfd_SrFJIieeN3KimXvAlPLnfawX6o6n8TNOMkh_wXgpGrcGnrvPyHxVJaC9FWI92ONw5aDCigBVnRYKkgWZQxHPLEwRHGqOUG5vrp8XYN8iEhDWXfmK3ebYfNT5yCFnJcVMGhTGGGP76ZaWMiQXTqAhGI0p96Ll9A', 'width': 1920}]",ChIJA1-1Kvawt4kRN-1Sa36l4qo,"{'compound_code': 'RX35+M5 Alexandria, Mason, VA', 'global_code': '87C4RX35+M5'}",2,4.6,ChIJA1-1Kvawt4kRN-1Sa36l4qo,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",157,22314
765,"3325 Jefferson Davis Hwy, Alexandria, VA 22305, USA","{'location': {'lat': 38.8351153, 'lng': -77.0510032}, 'viewport': {'northeast': {'lat': 38.83647317989273, 'lng': -77.04956477010727}, 'southwest': {'lat': 38.83377352010728, 'lng': -77.05226442989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,706311e324d50debb0e296b27226ae968fc0e86c,Dunkin',{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117512614562577917414/photos"">Chris Alex</a>'], 'photo_reference': 'CmRaAAAANPft7I5IvZoiMmtD7B-TPUfJ-OBZhZqXfkvgVMKX87ED-JWh9Y89bC6Oa01N4dD0UUN4t0SXqf1ygAzqJpk59DKSWLymfgZDY3N4w6w_krUmo2KyGBgl1HR9GI0Ok5NAEhByA9kkxoT4GcVk4ujnOUlQGhR_rCtB0X5fja_EaZPlgRY-BYs48g', 'width': 4032}]",ChIJfQ2E7dmwt4kRblrjc9qPWmE,"{'compound_code': 'RWPX+2H Alexandria, Mason, VA', 'global_code': '87C4RWPX+2H'}",1,3.4,ChIJfQ2E7dmwt4kRblrjc9qPWmE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",202,22305
766,"2300 Mt Vernon Ave, Alexandria, VA 22301, USA","{'location': {'lat': 38.8262593, 'lng': -77.0589313}, 'viewport': {'northeast': {'lat': 38.82762377989273, 'lng': -77.05745127010726}, 'southwest': {'lat': 38.82492412010728, 'lng': -77.06015092989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,711e5bef85d3026c6075a7df3bf96fb0f3d5c75d,St. Elmo's Coffee Pub,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601056465966614332/photos"">Juliana McMillan-Wilhoit</a>'], 'photo_reference': 'CmRaAAAAUnGtO7irEIE5q0ulkGFeiQ23CTluUM9WFdocali8CDTs5IrRWAt3GkNTJkplvGTX1KIcKudwfSF4wVje2getJRQ3MPux7I8e1En_rjbiRxj2XgS7xHfsnPoLxc9-gSQSEhBAWpnRTJ2xq3c2MNVgr0F2GhQrA_vlGI9vqySJ1Np9eP-mTeB-yw', 'width': 2340}]",ChIJ1fnUhR-xt4kRNZGNnsHi1Io,"{'compound_code': 'RWGR+GC Alexandria, Mason, VA', 'global_code': '87C4RWGR+GC'}",1,4.3,ChIJ1fnUhR-xt4kRNZGNnsHi1Io,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",358,22301
767,"100 S Union St, Alexandria, VA 22314, USA","{'location': {'lat': 38.80410699999999, 'lng': -77.040177}, 'viewport': {'northeast': {'lat': 38.80546702989272, 'lng': -77.03888477010727}, 'southwest': {'lat': 38.80276737010728, 'lng': -77.04158442989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,1e163ca500f57d576bb69c717e2a304d4e28f3ef,Starbucks,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105491962620880850405/photos"">V Hok</a>'], 'photo_reference': 'CmRaAAAA-N8wi2A7FfoX9oE_yHdwh9YVsL4wZfOUMfJsyV-hGSVYkiWtKAlynJaBmiwOH59F1OIhSVuvlKD35azM5ejiDvM_gq0uiErgwH53wOYui8pR8Z8-s0aNsjHrKhR8M3YXEhAC6nejpe--f1BdTQdiGL-yGhTPEsKmiGNNcFjYuh5nQueXb6TxYg', 'width': 5312}]",ChIJH1ZNHPawt4kR7XyG42nkKDE,"{'compound_code': 'RX35+JW Alexandria, Mason, VA', 'global_code': '87C4RX35+JW'}",2,4.4,ChIJH1ZNHPawt4kR7XyG42nkKDE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",311,22314
768,"3825 C, Richmond Hwy, Alexandria, VA 22305, USA","{'location': {'lat': 38.838861, 'lng': -77.051705}, 'viewport': {'northeast': {'lat': 38.84027692989272, 'lng': -77.05031482010729}, 'southwest': {'lat': 38.83757727010727, 'lng': -77.05301447989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,52631bd8fc626bb69fd195c9421d902bad081200,Starbucks,{'open_now': True},"[{'height': 3776, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101378060143599411495/photos"">Mohammed Aldawood</a>'], 'photo_reference': 'CmRaAAAAESo5xfr9z6tZkk2kJsRALUSbX1kM8FkVXYnEE7M4RhVZnL1rSek8v67TRPvgGlQrKagoo_SBFb2wflc0P2o4VuiGiy5wryBa7rM89PKdTmtadDBdFuW3QUOt-R2zLNomEhCX1TUrmgg8tnoV6snov3CZGhRC24iKasnlUWmi5HdFJaJMCJdykw', 'width': 8176}]",ChIJpewH39awt4kRkBiE0hKJunw,"{'compound_code': 'RWQX+G8 Alexandria, Mason, VA', 'global_code': '87C4RWQX+G8'}",2,3.9,ChIJpewH39awt4kRkBiE0hKJunw,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",193,22305
769,"3101 Richmond Hwy, Alexandria, VA 22305, USA","{'location': {'lat': 38.834377, 'lng': -77.04942}, 'viewport': {'northeast': {'lat': 38.83573377989272, 'lng': -77.04843147010727}, 'southwest': {'lat': 38.83303412010728, 'lng': -77.05113112989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,897f2b25edcaf9cbb202d4bcf05038e70dc96c3b,Starbucks,{'open_now': True},"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116062277180508660944/photos"">Noah Swint</a>'], 'photo_reference': 'CmRaAAAAHSay7UatR6m0ubDfDoS3F_RZIiwZ_n-_4oh08nj01yEWrTtUpIsOJxsm4uEzGk2_iJdY3YuOV-9ZZlyqy0-8-5-mKFEoZexsIeE7xuI6K9OsToz9GEt2NAMcJi9Kk8otEhC2-ZKUP1UX_rfiCKX1d9jAGhQlW0BWm84VnlYtzs4sQmcoiWjPbg', 'width': 3036}]",ChIJY6kBP9qwt4kRiN-sZtH9bj0,"{'compound_code': 'RXM2+Q6 Alexandria, Mason, VA', 'global_code': '87C4RXM2+Q6'}",2,2.7,ChIJY6kBP9qwt4kRiN-sZtH9bj0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",9,22305
770,"532 King St, Alexandria, VA 22314, USA","{'location': {'lat': 38.8047365, 'lng': -77.04562969999999}, 'viewport': {'northeast': {'lat': 38.80616062989273, 'lng': -77.04426462010728}, 'southwest': {'lat': 38.80346097010728, 'lng': -77.04696427989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,17105bc46a4eaa3b40cf39ebc2e69a378effd374,Starbucks,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101492101292888130461/photos"">Faris Al Orfali</a>'], 'photo_reference': 'CmRaAAAAitSN4_plq8x7De-ACcqNeLh8KW6EBbfyEMBfE5u9GgjtvEtSe2n5Yr_SvDwZ68g3822TzVJBpxFlXQYwH9zdO-lU6AcFrPBVNcopVF7eeUPsuJEiEG2MdElOBbSNe57oEhBYqqhMdhCq4_zDySv1UW7_GhQs1oidD2wgp9wou1fpp9atHBq0GA', 'width': 4128}]",ChIJn0A4Bviwt4kR6GuGYHC-6kw,"{'compound_code': 'RX33+VP Alexandria, Mason, VA', 'global_code': '87C4RX33+VP'}",2,4.1,ChIJn0A4Bviwt4kR6GuGYHC-6kw,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",312,22314
